file,start,end,patches
3b4c56e0395edb16841e44de584e3d8efab967832322c9f72a98b62a65ce85de.npz,714400,6856424,"[[2220728, 2222320], [3324265, 3404679], [4791672, 4793000]]"
3be90fc3a77c91b07546fe0e49839cf1931b02ae46c803d86b857aa4f70b418b.npz,710704,6319832,"[[4247184, 4249704]]"
3c529eb2a06ce25f6e237b390d96f2f62b55f89a8255abee66a1b6d4206e3a3e.npz,606312,6038896,[]
3bc8f822b002726f7858c70c488a6decd41c1411c3249a87a2c66b0d5039cea7.npz,1673948,6791512,[]
3c62c2cdf1a588425274b549d166f31d523f857720fea822b4da2594b33594fd.npz,444015,6008000,"[[3487483, 3527071]]"
3c9e8b6ae17502e8d16e5c0ad7a20fecc0f289f747a62eb847145902df6ec805.npz,1325237,5764800,"[[1579680, 1581536], [1636113, 1639295], [1733580, 1735600], [1735738, 1822336], [1827104, 1833624], [1952448, 1996536], [2169832, 2171080], [2457744, 2459848], [2500920, 2502080], [2509640, 2511256], [2622416, 2623544], [2751400, 2753000], [2862152, 2863952], [2991632, 2993384], [3295256, 3297768], [3321688, 3323896], [3364656, 3366048], [5465904, 5467392]]"
3c3aac4b5c8a00f4e2927bfb14a6c65aca9ef858962ff02a8d9685e3ab856477.npz,597248,5934888,[]
3c862af4303eaf9b35a97ea798d92f9aca702f5647f0fc1ee354fd11311b9717.npz,750032,6534280,"[[2139890, 2267760], [2923304, 2926296]]"
3d2f54e4e6af06762e0969f87d630f2e9b19e385d16c22368b300b2e7a68c331.npz,10848,5024600,"[[4329805, 4401364]]"
3d390acc359ab9b4b4339402c2a247d3cdfb14f099d83a2376b539cf76c7eddd.npz,9176,4816872,[]
3c6ea43d6954504027a00ac76101df9b807a74ebb8657b72770a932dd06c29c2.npz,371496,6629400,[]
3c3832a1e994fb5e148c2444b09b6176efff9a56f846059649c89c48d86a725b.npz,1124525,6547064,"[[3599097, 3644776]]"
3ccc766274e540815706f85116ae30af48995c40420d98d35d606fc49ee93b6e.npz,710776,5922000,"[[2228850, 2273146], [2970868, 3012400], [3866845, 3896879]]"
3d3268fcabcd7a30093d4ed46da8a33ca5ee28029725cefb15e76f62c2848904.npz,15242,4986528,"[[2696148, 2803438]]"
3d1936abdaa89d54c00ff3a2b7bc89ecc91303dd2d101b32226e5e6e66ab7fba.npz,552360,5647784,[]
3d969b7ef6f68492c06874a0d974756869e34f1489d60a102eda825785a4128f.npz,120664,4589000,[]
3bf269b557c12d4c292665349ce727434bfce5f86cde0ec4ed5b9644ca09f764.npz,1091263,7351861,"[[2658640, 2659986], [2969080, 2970218], [3172998, 3175518], [3243393, 3303643], [3316193, 3322127], [3408155, 3409942], [4370064, 4371665], [5112520, 5114191], [5248669, 5250424], [5263450, 5264835], [5350992, 5393674], [5449909, 5451580], [7172136, 7352859]]"
3db0da36c9423d966784773b5c65003b8a63f3234379e7f4785760a275e228af.npz,509320,4719470,"[[1406256, 1454916], [2846021, 2900625]]"
3d76010426a8417f34cb32e5fd46765cbbd5ecc75e764101e5abd809e42fe435.npz,1125505,5838960,"[[2011488, 2016208], [2029376, 2033056], [2156248, 2158536], [3276033, 3328379], [4618728, 4620376]]"
3d84759289c84d93d7d87dba6afe23499cd2f230e0a602bb9eaaa8fbef371bfb.npz,14656,5601320,"[[2096281, 2152135]]"
3d4258787efc5cb8eea05bed6640b9ca6b5dd26917345ee1434bb42e6d9d4fb3.npz,926303,6109200,"[[4282854, 4387269]]"
3da6c03141815902a7058848baf518700f1f68c3540392b5ff2e77cd9f9682bb.npz,25856,5416824,"[[2143969, 2202916]]"
3d84786ce3ca36b252c7b706324d659c517cde03c4ace653b9748d16f7eefbed.npz,12264,5393064,[]
3ca5c377687174304e105ccaf72ed8a13b47e3ca6ea00c3cb80bce8f0d35df65.npz,594128,7040072,[]
3dce7d59bfa703688da923c8dcfd6a0f0f2d165e4011b7eb10e4c19766234f90.npz,74288,4781992,[]
3e0b012d55fdb94ba80b55680686a1221493aa4ac07fa37e68fe0435f7f397e3.npz,14416,4564600,"[[2098535, 2153917]]"
3d3a4a94d3e486cb10b67698a8e169441671c7d3967d737b890b79df3117dd9a.npz,763464,6522400,[]
3dbe18aa58b22c3b6238d6aafbb0a23195bc32f15215320a227af894006196fd.npz,817009,5479673,"[[2311352, 2429936]]"
3df66015226b5de68ca5cd0cf61660221ded03ad232a03afa711fef9faea49ae.npz,734368,5431200,"[[4696466, 4782473]]"
3f894f382a1500b613e9c93d1173e63071c8a469ee7c298006e9fb04de5ff91c.npz,438264,3264776,"[[1382692, 1398373]]"
3e33fbb71faf5078dce8cce683d0375f5606fd0e950c023ca6d4e05caf239e43.npz,867744,6496536,"[[3430310, 3537200]]"
3e55d8c70da9ff45382e20b6f6e1bd0ce7dfb10d590358af870bd6f2e7a89c30.npz,572704,5897000,"[[2181745, 2259048]]"
3e66e0b8d3c8f45dd88d2051a2fdebac771de077b744ac8a70fd54aa1df2a536.npz,1196432,5372120,"[[4180935, 4223509]]"
3e41a881389982daf5f5a7bfac1353cf69c504539f600f40025bb42718b937bd.npz,1580113,6564036,"[[1672619, 1673910], [2188407, 2234141], [2554266, 2555884], [2856581, 2898909], [2899429, 2913977], [2923635, 2946009], [3007407, 3025672], [3059355, 3062100], [3090724, 3094599], [3102009, 3105512], [3106624, 3116535], [3123186, 3124854], [3126995, 3130442], [3134535, 3137103], [3146287, 3149015], [3167451, 3180734], [4395457, 4397848], [4402308, 4406440], [4795194, 4907589], [5169292, 5193524], [5256899, 5261858], [5449702, 5470695]]"
3edfc16bc17c9a1dec2cc60b8c8f18ff2eb80d3c3adb2b5f1cf15d3d8c5e982f.npz,1142161,5424324,"[[2484736, 2542285], [4908038, 4964020]]"
3fd4bfc1d93810f5e74fde6b82ffa157ec9fbb951dcc8ac316fe8eb45571c568.npz,23712,4652343,[]
3fa4907caaafd0269324e48ad3f236f26ce0089b86813e3f1ea41359bce890ff.npz,618640,5002200,[]
3e7a4dbe30398d4da6504de049450234efb1a17541c974ed29831dc2672e3155.npz,546037,5584200,[]
3f54764838decdd9ced8efbec3fbce0262d9a356e580b3fb66e97823b6de905b.npz,1006537,5369157,[]
3f36bc6dc89587f6f000b42e1d12348c26946c1765b91a6725f271f3f08d3f6d.npz,469319,5836400,"[[4932420, 4998063]]"
3f8f6a7992bb9b2ebedc32666fc1442dbc23ebd4c846bbb529404073a9c70064.npz,72480,5287984,"[[2274145, 2337071], [4858767, 4918331]]"
3f2569330be3e29eb9dde4321581192f2862f94794c804d5de622d929bf295f8.npz,434784,6333800,[]
3fe24061c6626db1da3f94b57189d71a42054fe2bfaadc19ac595526674ee595.npz,19912,6145600,"[[2248876, 2350239], [5580085, 5618339]]"
3fa57a6465ec9a5ef3579a2176ecebb3e5f31a940d945b56f0e9db1619e2788d.npz,4600,5589801,"[[3509519, 3565423], [5565697, 5590799]]"
40b7042937d40efafb7484e6ea4543b8af7da503b7de02f7a4b1bbe7cd56d9bf.npz,15392,4889116,"[[1485461, 1541125]]"
3ec6f7b6c0f987a5bd5061fecc5e4ba1c060cb374737be1ee9a450bffe553f9c.npz,1040952,6441952,[]
4093f7876f380b1a2e1e0c20cac8a997e94f566ee902d3f3e68a46d684a32100.npz,17048,5158000,"[[2254967, 2256312], [2348167, 2349249], [2360906, 2436460]]"
4081cb6378a0304da23e74144b59206e644d62c980bb803a471728c9f748d563.npz,479582,5754008,"[[3404285, 3443739]]"
40a7ed58c0e32065b682930738a44c395b4d30f7c6b1887ef097113c12ace5ed.npz,531928,5174400,"[[4162551, 4203349]]"
3f7e2b60ad5f63ec14e5d07c91e6f7cc500502dd2f5cda792bcd81aa73a837cb.npz,1473568,6727304,"[[4206968, 4207968], [4493186, 4625542], [4640152, 4643240]]"
402dbff0af3dd3f506304f2c838f0521957bad9f66d333ee9845cae4a3b548c5.npz,483333,5435695,[]
40e8d9a97c03b745fa611ad056de51a4c34daa46c51fb144d2dab7f3ccff3a28.npz,679832,5326720,"[[2555712, 2655131]]"
413c2f42d39871fb7592df100122fe8ef591006bb7a6bd729362d00ee8d919a0.npz,522536,5422000,"[[1596869, 1635415], [3225284, 3263511], [4063440, 4064560]]"
41cb6f9d6dc7a6de6db744e52a8a4497b3c2d13cf37c89cfb3c57cc8c0e75356.npz,39955,4988152,[]
40c380833359302f4ec28262fccf38a634b9eb77412bec6abde9aedc7c9fea76.npz,12656,5754896,"[[3584284, 3653463]]"
410b571b8d0fc82030f44d1450b0d568cfa0f51a73a51f0d4ac73cccc61830ea.npz,457832,5711264,[]
41591ecf0a484da3d5f0a917943f7b566bb6d11ad99b9324c76da96be171f8f2.npz,1240651,6092312,"[[2513216, 2515120], [2583370, 2631586], [2678408, 2680000], [2685832, 2692242]]"
41a3d911c42203aa0b8cb2085841215e688260809673f0fef00f4012b898ba2a.npz,767192,6195600,"[[1604898, 1661669], [4394177, 4451968]]"
41d66480b86eb2bfa025220ec3157625c8cb4a829daa6a86ad832c4f156cf068.npz,497600,6126860,"[[2039880, 2041224], [2591216, 2686039], [2693456, 2695160], [2806024, 2815112], [2926120, 2928184], [3005800, 3007392]]"
416031b9fbd1158796b79b9aaba8f70b575f738ff195b1dd63996c4266e384c1.npz,7632,6460272,[]
41dc8fa9b797c0ae8800e6b9316f5547047d925dbe0af1a5b631ce84cec9a666.npz,1144160,6055000,"[[3102904, 3104040], [3242984, 3244592]]"
422e5c0e0b81db17a724adc3a78b64aa3c5f400b71a564b654a948d034226047.npz,523288,5904800,[]
422ca67215de4cde061e75a530563dbf3acc95302e5d79fa897f1afe5be6044a.npz,475112,6113585,[]
43cf959a33f2121a711d3d2a2ec3e217af7392ae6d3e317df75e0bcffb7ca501.npz,39080,3679216,[]
42bab84bb18b0c652053400d1b3cc54957e4ce3dd137bc867578b3ebb7b2ec71.npz,1376749,5483408,"[[1375750, 1385477], [2661314, 2703867], [4192614, 4237439]]"
431de2f7755225e0f044450c1994bdc7b2e02e043c54453e0f0b2e27b56ed30d.npz,384972,5264600,[]
425501229ccd9d1c9eb430c4c617666ba0bfeb9d9194d553dd01cde1868307a7.npz,864939,6414000,[]
42b65a61b4d3969d1d17b0762bebf5a86da545cfaedb3f664789fa1784833f6c.npz,357838,5853857,[]
42d379d9fac328513e6fce828d8caf22b2b608fd2623b987d118b2abaceb75a3.npz,1124944,5989080,"[[1695120, 1696536]]"
42e688ad9b37d73afd2add1be0faf9c1c502a4129f568e54fd9169eca174ec2c.npz,518688,5775136,"[[2784075, 2918804], [2933168, 2935680]]"
42c9e68f24fadd5a8f2e2348c1ca15611f1fb2789ad243ff4df2b0278f89b035.npz,958658,6255524,"[[3266388, 3312493]]"
437777ba2e2e46aa1d2f71236bbc713caff98f29645b62c83171907d9eb879f4.npz,476016,5681384,"[[2414745, 2476731]]"
435b02943f97cc90e73e09659d0ef6e4afa8a6a9ec00ae1f82f8540ae9226d5a.npz,439848,6223816,[]
43c19fe5cfebcf4983c94df32a235263f917cb22aaba24526743109052d448fe.npz,13672,5145760,"[[2448084, 2516825], [2566752, 2568368]]"
4260d1d712389bb25fb0e01f723b9a91d89267a9abe0441b01c5a6d0e779c798.npz,241471,6495320,"[[2236762, 2340348], [2642037, 2697528]]"
43959cd18566017c1460796cfcc717872737d365814c04e066503a8bfbe9c21d.npz,634848,5986584,"[[2578447, 2644885], [4498528, 4500192], [5082344, 5084560]]"
4418bfaa54eb2a9ed431a5b81cadadccd7bdbf048de899d80faa648ef298c447.npz,26120,5132544,[]
43b3e280441dcb87c8e261f686eae3bbcbad5f7bd1e43033b7a27f01367cd8ae.npz,731491,5251200,[]
4365c738122a20ec8663f9bb2ba7288804da8c8bf2dbbc2083a27d1961e73134.npz,551248,6160024,[]
43c2b66af1e31c4f85c8c90b133c2318bed804af121d9e41adaf9b3d281a5ab5.npz,396944,5632120,[]
43308a004c799515701b477a203467d1a1a388588071dfe1525b4fd1ec8aa03d.npz,835288,6749600,[]
43870b98912007d60ce699ce2d79f4ed77caca982c4bf2ad92064bf679f6101e.npz,515720,6089688,"[[1573237, 1604899], [4259744, 4316397]]"
43cacd3ebba85acf44761e815d2ee581441dc409e42a4542390b7752b049abfc.npz,518520,5915160,[]
43b1e17d1f19fec0ce49398557315d364c9c9921378adf7991655704d499166d.npz,522824,6264512,[]
43e110f0d7c03d47299ee0e5deb8c432ff4915ba16be2ce5485110e223ff139c.npz,1345160,5943816,"[[1765488, 1766632], [2098151, 2136205], [2536968, 2539032], [2927912, 2929136], [2951512, 2952648], [2957344, 2959080], [3012528, 3013896], [3737947, 3771755], [5026623, 5069365], [5143264, 5144744]]"
4417107ffe99a402fb307b56adc69cf54893943d51e00f9687ea6905fab79be0.npz,4376,6322039,"[[3518221, 3607375]]"
443d6227cd0b2c95180d6ce0405e9958ba05988b4ca445d929833d8fd1791f2d.npz,35608,5325200,"[[3403981, 3499760]]"
444084db9fa14c17255189ac7f932d825020153a097ff74c0ae7fde056268423.npz,15184,5214976,[]
44184aa0613f69df198336a4711538747ab83b936d2ae6f288dbdf667a299afe.npz,1172184,6380936,"[[3126586, 3235716], [4717736, 4719496], [5511294, 5575446]]"
4434fe73033184e48c91861a2fea96fecd93bf0028a169ef4be6975bc0558679.npz,566128,6192632,"[[1785357, 1843418]]"
441dedf01587482e4f98e14b6bc1daca4f8be1022b509a22605cdebb3470d226.npz,586760,6376920,[]
443de1f24877ef3053a2ae7ac2fee3353e1dbf4897c01060486cbb5bb33f49e4.npz,9944,5738296,"[[2933859, 2990008]]"
448dcb6b1ae94d00ce706b4be958f129a8d0098e4b331f092cd9beb7363a6d54.npz,16696,4717288,"[[2896500, 2937865]]"
44815dba36eab8f64881a692b553c80af12242f4a31631d811e249e6bf1f28ae.npz,538280,6371975,[]
47df397adcd2c5d5a4e9f9e549f9a85ca664a77d0e6ed7f345c3520f1083b317.npz,0,7000,[]
4588f70fb6c75ff940d8b9730d542ff3e6b95824e1d2f12fb7d539824abce20a.npz,273302,4804400,"[[2399657, 2479647]]"
44ff65ee17b7abd84c968901143e2b6ea4073eea1bae610be72aaada12021f06.npz,50008,5441392,"[[2454539, 2648179], [2890896, 2892296], [2955688, 2956696]]"
448bb802be04405ec36a9f7361024f7a95cf10f7e6289c656e0b47938516dc4e.npz,1185488,6237320,"[[1766520, 1767520], [3110030, 3231973]]"
44bfaeaebdec35b7a30fba02d5de45e54ed19966c790571bdfac4996d7a9f044.npz,53728,6029376,[]
4582deeb6b88df247a3c32567daaf99b2d0ece9f2a06533986ea32ca6bd8b457.npz,1229749,4904872,"[[1228750, 1267929]]"
4539d11ba319cb5c59f1e5725478e39fe4cdaea32d8780a660c7eb52a047419e.npz,12240,5919992,"[[2579732, 2666484], [3482568, 3483992]]"
457d54875ca4e4ccb20926791745415ad3be46656f3dc5793b8d2ef4e249d779.npz,8616,5595920,"[[3850382, 3919938], [3953328, 3955160], [4154856, 4156024]]"
44631b028fc5dc682c9470e308a8ed2c11b4c354341dc8f5b91f89d53ed1d4b6.npz,340443,6729000,[]
451e80ea83ccf06e5e7d8d2b4d5143f7eefcf26b86dc2fa3452070e7d4f647a8.npz,1565488,6447360,"[[1644307, 1645324], [1650293, 1651611], [1869984, 1871120], [1929136, 1930456], [1964640, 1966272], [1977739, 1982601], [1987656, 1989248]]"
4549dd6dc4d3b309316be1d36a96e9f9c6dd87606cde12c79efa6eee219e257b.npz,1226696,6476504,[]
462c10013f15678bcb2fe3aaeca1b988fdd8b40356543b042b29a92ad116bea2.npz,13776,5284400,"[[2165595, 2230875]]"
4702cf97a6c27a08d2f229a140161996e1f33a7686a2403fb7176a78436f761d.npz,495408,5171264,"[[2027144, 2117322]]"
459fbed75426eb581b707ecf1f20af5000b783cff21ad4b0a0b6d41e865a0e20.npz,1403664,5607296,"[[3530387, 3630600], [4450128, 4451872]]"
467523a95dc1453ec6eb717aba8e997d93dee58102644a282712022030991d21.npz,1233856,5462800,"[[1977278, 2032378], [2054192, 2058368], [2173592, 2174960]]"
45d7662b54c6b556d3384c3810ad8e26bc76e9d4fafeea01463d3287f1932ed8.npz,14353,5630668,"[[2264328, 2266184]]"
46d15495b99b7dd29a4cf0635224fdbbc1d1c8540b146f3fa3dd775841bdf9ea.npz,13304,5451200,"[[2950767, 3007007], [4168800, 4169800]]"
45eb2ee087e9e0117722ce9dce70ef288fc37907298992626c9216da35517ba8.npz,95480,6473288,[]
46b627ea03368acc85016bc3f21a2fc24e8415dd1c326cfeaa49b1371baa079c.npz,531424,6077000,[]
472a0c9f0b47848075124e6f61701755054a7f929ee99defb6f517f6965cdf58.npz,1184504,4889800,"[[1852284, 1880635], [1908241, 1925295], [4083736, 4085576]]"
46f47023dd3999080e75bdafb4fa296113af59b8ba4b64e2d28b28e092d5d4ac.npz,1477872,6165744,"[[5571799, 5624165]]"
46ebf696455c2aae66dcd8965b0bcfa9f6ae527f55a2495c6165349f7e8f556f.npz,714088,5831600,[]
471aae5897a8c87dec298500ba46839f38a3ed3d563e6d3934989a4e36105b0d.npz,551832,5856840,[]
461a9a0864fb3e686e56209ad81e6dbfc98270cbe1123db472a696861e9cdd05.npz,796840,6595144,"[[3008155, 3123305]]"
467a1a2cc0dbafb036ad2004d7ec8cb2ec9106ec438650ddf65d07e873b87f94.npz,699136,6792979,"[[2177137, 2224535], [5013084, 5058090]]"
47511d10e63c29017b8c9bb72eca02cf95dfd1f280aefb6cfdfcf3dc30ddd9b5.npz,442584,5555200,[]
472d25c0b2ec0e63e1ce6abb88c851c7f3c4267944909c3107347b6ac6cd6e33.npz,795064,6264200,"[[2583760, 2590168], [2732336, 2733656], [4077976, 4080496]]"
47b4e9da47644c8c0a19987607b81d01de3a24bad88b1ac438a3dfbd9a39949e.npz,0,5292000,[]
481ef775ba50386d1514658a710e26eb48d163af381446e96ca28c7e3f1327f8.npz,7152,5334264,"[[3276624, 3278400], [4012846, 4058979]]"
474e93cb27937766ccfd4c2d9f75607ba5459f3152ae7b6f67eda4b0a266bf81.npz,8048,6664741,"[[1863927, 1920705]]"
487d956549be87428f99952e2c586e4822cd9b228b2a6a72ba33c36542c9475a.npz,9256,5203840,[]
47325c7f3192d7aaaa851ad1f39a396add414a02f453f146a6fa0e0057150c16.npz,536712,6430456,"[[3259492, 3390868], [5065975, 5127340]]"
4891c18f9775224a2c50d8cf6743f7ac240c261fd3fbfe342e850d9da73885f1.npz,33440,4875712,[]
48864f0aa0655b80f2d247d857573f1a0b463217de6a5618ada4b81282b5b44b.npz,21328,5132320,"[[2132337, 2212086], [4605928, 4700138]]"
48a10a5810a43585054e332a5f813772b60bdd60d82f040baf18aa7272053e02.npz,19096,5065200,"[[1679302, 1894792]]"
48a6c55fbd4cbb00a90b48db00f40567ac210d8535a58f9e87c2c8bc1f5f22b8.npz,884363,5236556,[]
475eab2af8dd47819f9ce2869507dda1601e046a4b354e9fc8b946b83c4b33e2.npz,1485117,7682000,"[[2484803, 2529042], [4574904, 4611748], [6176880, 6208780]]"
48c77d81457bac2287ab5e3a724319bf85fcd3ca0bb99eb23f53339649554a6d.npz,14203,5205435,"[[1834144, 1866073]]"
49ee302edb4cd78c7fe591368b78b64ed31bf4be260e77952acca273442a8357.npz,16616,4763800,"[[2018288, 2020080]]"
495fa192861e3895128242f404d72356789d96398d8c3925162dfded40a7de2e.npz,0,4442400,[]
48449c5d9a1e4c1e521681ee7a2a195a7abd212ddbff7e8c47e95d2c4dcba22b.npz,931912,5971120,"[[1726424, 1731488], [1738376, 1739632], [3724784, 3726072], [4373192, 4375248], [5504464, 5505464]]"
482c7b07492fc2105ce09fc755b4ef63268f92ee4df2d381ce0f22bec7193ce8.npz,985504,7007384,"[[4705834, 4768399]]"
490190713f31bd75938c5a2ea8517f811932310335fcc10c231cf4488c7dd6ae.npz,11688,5057456,[]
48da2bee166ad45bc7eda49fd45bf1b7b68eb73cd71cb64be2486eeebe6d8b84.npz,584696,6253512,[]
498a14844b43e430711385a7fc0a0eb50a587ef2c0eee17dbc37a406b3d5c2cd.npz,14080,5042600,"[[3127056, 3128448]]"
491e0e70bad99d417b795e2e607ebba3ac963b1b03d5f57860c61e9734701ae3.npz,67928,5465712,"[[3973775, 4018275]]"
49ffb7282598bcfa1e90eaf1656800ac6e67682acf41f6bda19e63aefd1365da.npz,0,4747600,"[[1954680, 1956624]]"
49a6ed7d83e80a2ecc1423318d26e2e800fc693ad3cf34ae1969f40962c3e2dd.npz,482112,5116668,"[[1659005, 1739505], [3468263, 3533606]]"
48f50d9a4ab2ff384898a43cd41ec242c73cb8c30617f39ab8b2e64b4d1c4355.npz,547504,5938800,[]
4976a5b61e3a2e6b47e0ae5255806f6c2d40a174223cdae6632691fb333befa1.npz,26496,5970304,[]
4a5c927b822b1ba80b4113bc7c23a25231c5bc47fa388f8c3c40796b70fd602c.npz,786804,5406903,"[[2064704, 2113322], [3649974, 3696688]]"
4a7273bb4d243ded0f46eda6bc4f55495f76a7160db5c356c902b422a9b59584.npz,428528,5298724,"[[2595241, 2702231]]"
4a097c9e07c586dfd13b4f70ad164d56baacd07afef3f05740c5f1458fb5ee66.npz,334306,5827507,"[[3960728, 4089316]]"
4936f09dbb3f4140f1b46d1e08bc3edbf5fff54d0140a62b580cdd6e2b43bd48.npz,399864,5838200,"[[4244064, 4246128], [4851337, 4993878]]"
4a2dd9a98ea47a0b586e6edd5133100be1bb24aaff2ea0913820d599773bf3db.npz,1101632,6155559,"[[3951711, 4017097]]"
4a81d15631947078f44f5b68bb48b71f48cf305a664e0ab18d10cafb9b8604f9.npz,12552,5638592,[]
4a46a79cd371209fa19ecf6793c4627421f995c6cdf297d3d040c55ab4886652.npz,36664,6628112,[]
4a8514693209e39888b533a34c04f84679fe3fcc3585612cb0ae8bc62b23ae66.npz,3632,5567416,[]
4a93bed00a0bdec106ea06f6b3fa53f58b89390c7fb577a8060527e9a6e34d7f.npz,916888,5787792,"[[4485059, 4531854]]"
4acefd85feaec13061d3bb1810587f19ccf70bd3db5feea89481098ed4001abf.npz,1381019,5836632,[]
4a894f1872e5d3c0493cf20bdf4bef5a20f90dfbb7e49389c1858fc8ec48d966.npz,494496,6306800,[]
4b9f127501dfa8d1c84a85a64a72faeb843353ab14588527caaae76c941c8255.npz,1157742,4957216,"[[2156096, 2232761]]"
4bc9bda3ccf87da6933e91a1fe3ad2f651e5b0d3b6b12477004575c56735430a.npz,164144,4942200,"[[1605044, 1710428]]"
4b913d6624709834f367a47dfd57875a25224699b37e74c689541770e1e28fda.npz,428989,5313000,[]
4b02ed8fb5d735a32ab186535b73ad77f6b72358f65198d52dc3ae0ee3d612d4.npz,12928,5901600,"[[4841782, 4879493]]"
4b4eb68213acf222e3a5025725b316c88e7484d325badf2ce3166f51cb3d357d.npz,968192,5782536,[]
4c30b075e72b9fa7c7f1833ad62f34d408103854d30a762862be9b3bf55ad922.npz,766304,5532384,"[[1867125, 1963315], [2905096, 3029471], [4649503, 4706094]]"
4c301d049a211703ade9e017cab98b682559488c1c82a89a569c77ac36a87634.npz,18856,5514952,"[[3758318, 3835018]]"
4b0dc105e7c6516327c793d501c21ccfe9c78e1a3e76faf507d2e8d1d5aaa1bf.npz,1657168,6717336,"[[5016074, 5070373]]"
4ca390564c852d6ef1ac47bebb8ccb15ffb7d92917946bb320dfa1f7e1673192.npz,11792,5272496,[]
4c7ed261055150c9452b87b42fcc281c41a7f8ac2cd7795601bccc833d78436b.npz,853512,5611688,"[[2328096, 2329536], [3658400, 3659616]]"
4c5cf4e64219c3e3f14959b6b6184efc68a48ad9ae6257bcea4f2b2a9bbd3247.npz,1423816,5991080,"[[1829043, 1923173], [2173645, 2236527]]"
4c691b787d6a0fe333fcfa1cb4a498b40e1aa7766ffba9a935031810a3ae258e.npz,1381016,5633480,"[[2039999, 2124915], [4602030, 4646523]]"
4b9106bd69e507f04ba5ce6805849660c187f2ba37859dd2b6bd489df13eecd7.npz,624432,6615272,"[[4179933, 4236225]]"
4c6611fa5954d204413bb90cb4dfa0e84b608feeab76a76040907069503ed626.npz,19896,5913264,"[[2491885, 2575543]]"
4c95aba898e121c746f19b6bab6f1406ca9bdad0045ca063d0d41903c49bba6d.npz,8168,5864464,[]
4cf61e61c6ed42a24e0ccbcf8fa8fe478a7845feb7befd80a7a8289aac87bcbf.npz,9504,4845586,[]
4bc3b56a090131ffa6e2eab7aadb881023654f0a6f5d93b475b3805729e4296b.npz,982488,7020512,"[[4403512, 4404648]]"
4ca30c800df4b44a1d0ab4d4242ca6b77d6aaf61c59158b935a508d0d5d91a4d.npz,982520,5225344,"[[1483656, 1485096], [2739815, 2740887]]"
4d24fe6f82350dd3a0afc2240d834c8726dc450d7ab986e20a1d0f5a66a366d8.npz,14240,4606800,[]
4ca19230fe7ae146ea9e90ec518ca6a268eb2b05d8d8733935faa16b38eb1c79.npz,484896,6456424,"[[2717536, 2718664]]"
4d1b076d3dec7724fb822ad56d3269a02456d4a363a8c6fff90c19927e5849c3.npz,978807,4810768,"[[1943184, 1995022], [4018896, 4020072]]"
4cf6010f1b23629a6842ad27352b25311f5c37d81f2bd0e11a0e9c785de97fdf.npz,1350361,5461800,[]
4d16d88848d7fb1f2002b5df1ca704ebcb75d6155b13ca27b9b1af99594d00ec.npz,110755,4842565,"[[3961217, 4000321]]"
4c66ee67fae8bab6743118de824f9f6ea607347b6843727a50f2a7fed1c2bcbf.npz,1170199,7393800,"[[2808019, 2855097]]"
4d437c0c29b43345e6121d17b7d8469e9f3bd4b8efad220a51115edb6b391bf9.npz,1173968,5259800,"[[1590432, 1591912], [1635216, 1638400], [1643720, 1645120], [1657168, 1658768], [1678008, 1679152], [1745640, 1746848], [3174288, 3175416], [3991968, 3993272]]"
4ce35f30f5583f47b5e304bfb3222b3191fa5c04e855eb282bdad40789770da8.npz,547312,6148208,[]
4cc4c14bd7b9f14deb606d6ec519aeb98efa9c3084b8971165189d8ddfca7819.npz,1395312,7003848,"[[5902026, 5938606]]"
4d445e6c5e3a2ad78d36ece7c68f70a317a357478860c1c41ee1fc686bce2612.npz,22208,5561112,[]
4d92bdaa09607d818356acd025d732045e223525d908d7c79d801e3c48cefa79.npz,7344,4687400,[]
4d4fb7688c00e24c5427072f1cd924067732c570ff0d180ab8698cfb61a52735.npz,261472,4729800,"[[1909040, 2056600]]"
4d67adb15fc3af601bf17795cf54de52caa7bfbe8c05a24027d530f190b71c0c.npz,1319091,5402944,[]
4dae35f98c1024d513c07c1bbed8ba1ad1281edfd6a1312e9a5ad4589f24e683.npz,787334,5537768,[]
4d4689325874195ec8c7262c5f783ab14002131530665033469c2b15304ece28.npz,0,5318800,[]
4d70b2bc3e4f00914761aefe34d58577a6c6c33ec7b7862bf4aab6db7ee074c5.npz,67984,4784296,[]
4e20072c4faa34dedb154092ccd904a434b80b56589fc006ff15e2ca43e709ce.npz,13280,4517096,"[[3919473, 3961275]]"
4dfc10a1612f696e46db4427e3a800a594c8cc2802a05ccfde89ecfa629e43e1.npz,1110403,4698216,"[[1394680, 1395688], [1821453, 1824539], [2978918, 2981935], [3029176, 3124425], [3128791, 3131825], [3737072, 3740546], [3759786, 3762815], [3804493, 3808463], [3818955, 3824416], [3828612, 3837752], [3838566, 3841707], [3850440, 3857379], [3963035, 3967313], [3972785, 3976758], [4039052, 4042101], [4121056, 4125209], [4126095, 4130956], [4133088, 4136254], [4156364, 4159522]]"
4e3566d27530b81ee11e0efdb1c5cd257da12bf8262793f0b3b9fbe3aad57ca5.npz,7224,4842304,[]
4da5eb69bf330d3ce1c9d908e595e2c2caf12b0f14c53e5baf7c34cff4bdef76.npz,1194483,5920384,[]
